arxiv_id,title,authors,year,published,updated,primary_category,categories,abstract,url,pdf_url,topic,technical_tags,technical_role,relevance,status,ai_rating,human_checked,notes,match_terms
1010.2553,"Conservative corrections to the innermost stable circular orbit (ISCO) of a Kerr black hole: a new gauge-invariant post-Newtonian ISCO condition, and the ISCO shift due to test-particle spin and the gravitational self-force",Marc Favata,2010,2010-10-13,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/1010.2553,https://arxiv.org/pdf/1010.2553,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;emri_test_mass_teukolsky,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1011.0421,Intermediate-mass-ratio-inspirals in the Einstein Telescope. II. Parameter estimation errors,E. A. Huerta; Jonathan R. Gair,2010,2010-11-01,,gr-qc,gr-qc;astro-ph.CO,,https://arxiv.org/abs/1011.0421,https://arxiv.org/pdf/1011.0421,EOB,spin_precession;emri_test_mass_teukolsky;data_analysis_lvkc,spin_precession,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1012.2456,Binary black hole coalescence in the extreme-mass-ratio limit: testing and improving the effective-one-body multipolar waveform,Sebastiano Bernuzzi; Alessandro Nagar; Anil Zenginoglu,2010,2010-12-11,,gr-qc,gr-qc;astro-ph.CO,,https://arxiv.org/abs/1012.2456,https://arxiv.org/pdf/1012.2456,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;emri_test_mass_teukolsky,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1103.3874,Accurate numerical simulations of inspiralling binary neutron stars and their comparison with effective-one-body analytical models,Luca Baiotti; Thibault Damour; Bruno Giacomazzo; Alessandro Nagar; Luciano Rezzolla,2011,2011-03-20,,gr-qc,gr-qc,,https://arxiv.org/abs/1103.3874,https://arxiv.org/pdf/1103.3874,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;tides_neutron_stars,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1104.2322,Observable Signatures of EMRI Black Hole Binaries Embedded in Thin Accretion Disks,Bence Kocsis; Nicolas Yunes; Abraham Loeb,2011,2011-04-12,,astro-ph.GA,astro-ph.GA;astro-ph.CO;astro-ph.HE;gr-qc,,https://arxiv.org/abs/1104.2322,https://arxiv.org/pdf/1104.2322,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;tides_neutron_stars;emri_test_mass_teukolsky,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1106.1021,Inspiral-merger-ringdown multipolar waveforms of nonspinning black-hole binaries using the effective-one-body formalism,Yi Pan; Alessandra Buonanno; Michael Boyle; Luisa T. Buchman; Lawrence E. Kidder; Harald P. Pfeiffer; Mark A. Scheel,2011,2011-06-06,,gr-qc,gr-qc,,https://arxiv.org/abs/1106.1021,https://arxiv.org/pdf/1106.1021,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1106.3278,Periastron Advance in Black-Hole Binaries,Alexandre Le Tiec; Abdul H. Mroué; Leor Barack; Alessandra Buonanno; Harald P. Pfeiffer; Norichika Sago; Andrea Taracchini,2011,2011-06-16,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/1106.3278,https://arxiv.org/pdf/1106.3278,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1106.4349,Effective one body Hamiltonian of two spinning black-holes with next-to-next-to-leading order spin-orbit coupling,Alessandro Nagar,2011,2011-06-21,,gr-qc,gr-qc,,https://arxiv.org/abs/1106.4349,https://arxiv.org/pdf/1106.4349,EOB,foundations_hamiltonian_pn_pm;spin_precession,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1107.2904,Extending the effective-one-body Hamiltonian of black-hole binaries to include next-to-next-to-leading spin-orbit couplings,Enrico Barausse; Alessandra Buonanno,2011,2011-07-14,,gr-qc,gr-qc;astro-ph.CO;astro-ph.GA,,https://arxiv.org/abs/1107.2904,https://arxiv.org/pdf/1107.2904,EOB,foundations_hamiltonian_pn_pm;spin_precession,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1107.5402,Binary black hole coalescence in the large-mass-ratio limit: the hyperboloidal layer method and waveforms at null infinity,Sebastiano Bernuzzi; Alessandro Nagar; Anil Zenginoglu,2011,2011-07-27,,gr-qc,gr-qc,,https://arxiv.org/abs/1107.5402,https://arxiv.org/pdf/1107.5402,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1108.0995,Constructing EOB dynamics with numerical energy flux for intermediate-mass-ratio inspirals,Wen-Biao Han; Zhoujian Cao,2011,2011-08-04,,gr-qc,gr-qc,,https://arxiv.org/abs/1108.0995,https://arxiv.org/pdf/1108.0995,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;emri_test_mass_teukolsky,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1109.6848,"Perturbative, Post-Newtonian, and General Relativistic Dynamics of Black Hole Binaries",Alexandre Le Tiec,2011,2011-09-30,,gr-qc,gr-qc,,https://arxiv.org/abs/1109.6848,https://arxiv.org/pdf/1109.6848,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1110.2938,Energy versus Angular Momentum in Black Hole Binaries,Thibault Damour; Alessandro Nagar; Denis Pollney; Christian Reisswig,2011,2011-10-13,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/1110.2938,https://arxiv.org/pdf/1110.2938,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1110.3081,Modeling multipolar gravitational-wave emission from small mass-ratio mergers,Enrico Barausse; Alessandra Buonanno; Scott A. Hughes; Gaurav Khanna; Stephen O'Sullivan; Yi Pan,2011,2011-10-13,,gr-qc,gr-qc;astro-ph.GA,,https://arxiv.org/abs/1110.3081,https://arxiv.org/pdf/1110.3081,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;emri_test_mass_teukolsky,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1111.5610,The complete non-spinning effective-one-body metric at linear order in the mass ratio,Enrico Barausse; Alessandra Buonanno; Alexandre Le Tiec,2011,2011-11-23,,gr-qc,gr-qc;astro-ph.CO;astro-ph.GA,,https://arxiv.org/abs/1111.5610,https://arxiv.org/pdf/1111.5610,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;gsf_gauge_invariants;spin_precession;emri_test_mass_teukolsky,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1112.2840,"Horizon-absorbed energy flux in circularized, nonspinning black-hole binaries and its effective-one-body representation",Alessandro Nagar; Sarp Akcay,2011,2011-12-13,,gr-qc,gr-qc,,https://arxiv.org/abs/1112.2840,https://arxiv.org/pdf/1112.2840,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;emri_test_mass_teukolsky,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1112.3351,Gravitational Waves from Quasicircular Extreme Mass-Ratio Inspirals as Probes of Scalar-Tensor Theories,Nicolas Yunes; Paolo Pani; Vitor Cardoso,2011,2011-12-14,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/1112.3351,https://arxiv.org/pdf/1112.3351,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;emri_test_mass_teukolsky;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1202.0790,Prototype effective-one-body model for nonprecessing spinning inspiral-merger-ringdown waveforms,Andrea Taracchini; Yi Pan; Alessandra Buonanno; Enrico Barausse; Michael Boyle; Tony Chu; Geoffrey Lovelace; Harald P. Pfeiffer; Mark A. Scheel,2012,2012-02-03,,gr-qc,gr-qc,,https://arxiv.org/abs/1202.0790,https://arxiv.org/pdf/1202.0790,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession;emri_test_mass_teukolsky;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1202.3565,Effective action approach to higher-order relativistic tidal interactions in binary systems and their effective one body description,Donato Bini; Thibault Damour; Guillaume Faye,2012,2012-02-16,,gr-qc,gr-qc,,https://arxiv.org/abs/1202.3565,https://arxiv.org/pdf/1202.3565,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;tides_neutron_stars,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1203.4352,Measurability of the tidal polarizability of neutron stars in late-inspiral gravitational-wave signals,Thibault Damour; Alessandro Nagar; Loic Villain,2012,2012-03-20,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/1203.4352,https://arxiv.org/pdf/1203.4352,EOB,nr_calibration_eobnr_seobnr_teobresums;tides_neutron_stars;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1205.3403,Tidal effects in binary neutron star coalescence,Sebastiano Bernuzzi; Alessandro Nagar; Marcus Thierfelder; Bernd Bruegmann,2012,2012-05-15,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/1205.3403,https://arxiv.org/pdf/1205.3403,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;tides_neutron_stars,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1205.5562,Accurate modeling of intermediate-mass-ratio inspirals: Exploring the form of the self-force in the intermediate-mass-ratio regime,E. A. Huerta; Prayush Kumar; Duncan A. Brown,2012,2012-05-24,,gr-qc,gr-qc;astro-ph.CO,,https://arxiv.org/abs/1205.5562,https://arxiv.org/pdf/1205.5562,EOB,nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1206.3803,On the mass radiated by coalescing black-hole binaries,Enrico Barausse; Viktoriya Morozova; Luciano Rezzolla,2012,2012-06-17,,gr-qc,gr-qc;astro-ph.CO,,https://arxiv.org/abs/1206.3803,https://arxiv.org/pdf/1206.3803,EOB,nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;emri_test_mass_teukolsky,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1207.0769,Horizon-absorption effects in coalescing black-hole binaries: An effective-one-body study of the non-spinning case,Sebastiano Bernuzzi; Alessandro Nagar; Anil Zenginoglu,2012,2012-07-03,,gr-qc,gr-qc,,https://arxiv.org/abs/1207.0769,https://arxiv.org/pdf/1207.0769,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;emri_test_mass_teukolsky;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1209.0964,Gravitational self-force and the effective-one-body formalism between the innermost stable circular orbit and the light ring,Sarp Akcay; Leor Barack; Thibault Damour; Norichika Sago,2012,2012-09-05,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/1209.0964,https://arxiv.org/pdf/1209.0964,EOB,nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;eccentric_hyperbolic_scattering,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1210.0893,Systematic biases in parameter estimation of binary black-hole mergers,Tyson B. Littenberg; John G. Baker; Alessandra Buonanno; Bernard J. Kelly,2012,2012-10-02,,gr-qc,gr-qc,,https://arxiv.org/abs/1210.0893,https://arxiv.org/pdf/1210.0893,EOB,spin_precession;data_analysis_lvkc,spin_precession,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1210.2834,Gravitational radiation reaction along general orbits in the effective one-body formalism,Donato Bini; Thibault Damour,2012,2012-10-10,,gr-qc,gr-qc,,https://arxiv.org/abs/1210.2834,https://arxiv.org/pdf/1210.2834,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1211.6184,Template banks to search for low-mass binary black holes in advanced gravitational-wave detectors,Duncan A. Brown; Prayush Kumar; Alexander H. Nitz,2012,2012-11-27,,gr-qc,gr-qc;astro-ph.CO;astro-ph.HE,,https://arxiv.org/abs/1211.6184,https://arxiv.org/pdf/1211.6184,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1212.3169,The General Relativistic Two Body Problem and the Effective One Body Formalism,Thibault Damour,2012,2012-12-13,,gr-qc,gr-qc;hep-th,,https://arxiv.org/abs/1212.3169,https://arxiv.org/pdf/1212.3169,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;tides_neutron_stars;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1212.4357,Improved effective-one-body description of coalescing nonspinning black-hole binaries and its numerical-relativity completion,Thibault Damour; Alessandro Nagar; Sebastiano Bernuzzi,2012,2012-12-18,,gr-qc,gr-qc,,https://arxiv.org/abs/1212.4357,https://arxiv.org/pdf/1212.4357,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1301.3555,Exploring tidal effects of coalescing binary neutron stars in numerical relativity,Kenta Hotokezaka; Koutarou Kyutoku; Masaru Shibata,2013,2013-01-16,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/1301.3555,https://arxiv.org/pdf/1301.3555,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;tides_neutron_stars,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
1305.4884,Analytical determination of the two-body gravitational interaction potential at the 4th post-Newtonian approximation,Donato Bini; Thibault Damour,2013,2013-05-21,,gr-qc,gr-qc,,https://arxiv.org/abs/1305.4884,https://arxiv.org/pdf/1305.4884,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
1305.5674,Effective-one-body Hamiltonian with next-to-leading order spin-spin coupling for two nonprecessing black holes with aligned spins,Simone Balmelli; Philippe Jetzer,2013,2013-05-24,,gr-qc,gr-qc,,https://arxiv.org/abs/1305.5674,https://arxiv.org/pdf/1305.5674,EOB,foundations_hamiltonian_pn_pm;spin_precession,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
